variant_id	variant_class	sv_log_length	repeat_overlap	allele_frequency	is_copy_number
v637	small_indel	-0.25565	0	0.01	0
v638	other_complex_sv	0.60276	0	0.01	0
v639	snv	-0.81122	0	0.11428	0
v640	small_indel	0.02272	0	0.05581	0
v641	snv	-0.81122	1	0.01	0
v642	duplication_short	0.92851	0	0.01058	1
v643	duplication_long	1.12244	0	0.02757	1
v644	deletion_long	2.12054	0	0.03182	1
v645	snv	-0.81122	0	0.01	0
v646	snv	-0.81122	0	0.01	0
v647	duplication_long	1.28948	0	0.01	1
v648	snv	-0.81122	0	0.01	0
v649	snv	-0.81122	0	0.01	0
v650	snv	-0.81122	0	0.05716	0
v651	duplication_short	0.62887	0	0.01	1
v652	snv	-0.81122	1	0.01	0
v653	str_vntr_repeat	1.44127	1	0.01	0
v654	insertion_mei	0.42641	0	0.01	0
v655	snv	-0.81122	0	0.08428	0
v656	small_indel	-0.00686	1	0.01	0
v657	duplication_long	1.34567	0	0.01	1
v658	snv	-0.81122	0	0.02974	0
v659	snv	-0.81122	0	0.01	0
v660	snv	-0.81122	0	0.01	0
v661	str_vntr_repeat	0.56154	1	0.0218	0
v662	snv	-0.81122	1	0.01	0
v663	str_vntr_repeat	1.47812	1	0.01311	0
v664	snv	-0.81122	0	0.05553	0
v665	snv	-0.81122	0	0.01635	0
v666	str_vntr_repeat	1.70229	1	0.03457	0
v667	inversion_bnd_complex	0.33151	0	0.0182	0
v668	snv	-0.81122	1	0.02224	0
v669	str_vntr_repeat	1.68364	1	0.01	0
v670	duplication_long	1.74451	0	0.01	1
v671	snv	-0.81122	0	0.10038	0
v672	snv	-0.81122	0	0.01	0
v673	snv	-0.81122	0	0.01	0
v674	snv	-0.81122	0	0.01093	0
v675	other_complex_sv	1.29874	0	0.02013	0
v676	str_vntr_repeat	0.77784	1	0.01	0
v677	snv	-0.81122	0	0.04436	0
v678	duplication_long	1.89694	0	0.01	1
v679	snv	-0.81122	0	0.01	0
v680	small_indel	-0.08947	1	0.10806	0
v681	str_vntr_repeat	1.97966	1	0.01	0
v682	duplication_long	0.77613	0	0.01	1
v683	duplication_long	1.36606	0	0.01	1
v684	duplication_long	0.47373	0	0.01	1
v685	snv	-0.81122	1	0.01	0
v686	snv	-0.81122	0	0.01	0
v687	snv	-0.81122	0	0.01	0
v688	snv	-0.81122	0	0.01	0
v689	snv	-0.81122	0	0.01	0
v690	inversion_bnd_complex	1.36377	0	0.01	0
v691	snv	-0.81122	0	0.01	0
v692	snv	-0.81122	0	0.10977	0
v693	snv	-0.81122	0	0.01	0
v694	duplication_short	0.73056	0	0.01	1
v695	insertion_mei	0.73409	0	0.01	0
v696	deletion_long	0.19891	0	0.01	1
v697	snv	-0.81122	0	0.01492	0
v698	insertion_mei	0.44104	0	0.01	0
v699	duplication_short	1.33787	0	0.01	1
v700	deletion_long	0.40036	0	0.01	1
v701	snv	-0.81122	0	0.01	0
v702	deletion_long	0.45817	1	0.01	1
v703	snv	-0.81122	1	0.01309	0
v704	insertion_mei	0.60194	0	0.01	0
v705	snv	-0.81122	0	0.01	0
v706	duplication_long	2.10938	0	0.01	1
v707	snv	-0.81122	0	0.01	0
v708	str_vntr_repeat	1.70318	1	0.01	0
v709	snv	-0.81122	0	0.02244	0
v710	str_vntr_repeat	1.24522	1	0.01	0
v711	snv	-0.81122	0	0.20437	0
v712	snv	-0.81122	0	0.03212	0
v713	small_indel	-0.21068	0	0.01	0
v714	snv	-0.81122	0	0.01	0
v715	snv	-0.81122	0	0.01	0
v716	inversion_bnd_complex	1.07392	0	0.01	0
v717	snv	-0.81122	0	0.01	0
v718	snv	-0.81122	0	0.01	0
v719	snv	-0.81122	0	0.01	0
v720	snv	-0.81122	0	0.01	0
v721	snv	-0.81122	0	0.01418	0
v722	snv	-0.81122	0	0.01	0
v723	duplication_long	0.91401	0	0.01	1
v724	duplication_short	1.63945	0	0.01	1
v725	snv	-0.81122	0	0.02098	0
v726	snv	-0.81122	0	0.02693	0
v727	snv	-0.81122	0	0.04504	0
v728	insertion_mei	0.18675	0	0.11275	0
v729	duplication_long	0.98676	0	0.01	1
v730	snv	-0.81122	0	0.10936	0
v731	snv	-0.81122	0	0.01	0
v732	snv	-0.81122	0	0.11854	0
v733	duplication_short	0.64114	0	0.01	1
v734	snv	-0.81122	0	0.01	0
v735	duplication_long	0.62144	0	0.01	1
v736	snv	-0.81122	0	0.26766	0
v737	inversion_bnd_complex	0.88338	0	0.01	0
v738	deletion_short	2.08336	0	0.01	1
v739	snv	-0.81122	0	0.01	0
v740	small_indel	-0.02332	0	0.01	0
v741	other_complex_sv	0.53178	0	0.01	0
v742	duplication_short	0.91498	0	0.01	1
v743	snv	-0.81122	0	0.34073	0
v744	other_complex_sv	0.36735	0	0.06197	0
v745	snv	-0.81122	0	0.0857	0
v746	snv	-0.81122	0	0.04971	0
v747	snv	-0.81122	0	0.01	0
v748	duplication_long	0.53644	0	0.05951	1
v749	snv	-0.81122	0	0.01	0
v750	deletion_short	1.12911	0	0.01	1
v751	snv	-0.81122	0	0.01	0
v752	snv	-0.81122	0	0.06938	0
v753	insertion_mei	0.38074	0	0.01	0
v754	snv	-0.81122	0	0.01	0
v755	snv	-0.81122	0	0.01	0
v756	duplication_long	1.49219	0	0.01	1
v757	duplication_long	0.22768	0	0.01	1
v758	snv	-0.81122	0	0.04609	0
v759	duplication_short	1.11469	1	0.10915	1
v760	snv	-0.81122	0	0.01	0
v761	snv	-0.81122	0	0.01843	0
v762	snv	-0.81122	1	0.01	0
v763	snv	-0.81122	0	0.01	0
v764	snv	-0.81122	0	0.34723	0
v765	duplication_long	0.24205	0	0.05806	1
v766	snv	-0.81122	0	0.04868	0
v767	snv	-0.81122	0	0.01	0
v768	deletion_short	1.65065	1	0.01	1
v769	snv	-0.81122	0	0.01	0
v770	snv	-0.81122	0	0.01	0
v771	snv	-0.81122	0	0.03513	0
v772	duplication_long	2.09714	0	0.01	1
v773	snv	-0.81122	0	0.16904	0
v774	inversion_bnd_complex	0.69196	0	0.01688	0
v775	str_vntr_repeat	2.02011	1	0.01	0
v776	inversion_bnd_complex	1.72952	1	0.01	0
v777	snv	-0.81122	0	0.01	0
v778	snv	-0.81122	0	0.11989	0
v779	deletion_short	0.43473	0	0.01	1
v780	snv	-0.81122	0	0.06586	0
v781	snv	-0.81122	0	0.10228	0
v782	snv	-0.81122	0	0.042	0
v783	other_complex_sv	0.82955	0	0.01	0
v784	snv	-0.81122	0	0.0143	0
v785	deletion_long	1.00212	0	0.01	1
v786	snv	-0.81122	0	0.01	0
v787	deletion_long	0.28312	0	0.02285	1
v788	snv	-0.81122	0	0.02551	0
v789	duplication_long	2.16352	0	0.01	1
v790	snv	-0.81122	0	0.01	0
v791	snv	-0.81122	0	0.01	0
v792	small_indel	-0.57326	0	0.24346	0
v793	snv	-0.81122	0	0.03517	0
v794	insertion_mei	0.56927	1	0.03139	0
v795	other_complex_sv	1.29754	0	0.03025	0
v796	snv	-0.81122	0	0.04506	0
v797	snv	-0.81122	0	0.03458	0
v798	snv	-0.81122	0	0.04646	0
v799	snv	-0.81122	0	0.01	0
