variant_id	variant_class	sv_log_length	repeat_overlap	allele_frequency	is_copy_number
v650	deletion_long	0.53897	1	0.01	1
v651	snv	-0.61663	0	0.0507	0
v652	snv	-0.61663	0	0.01098	0
v653	snv	-0.61663	0	0.10705	0
v654	snv	-0.61663	0	0.01	0
v655	snv	-0.61663	1	0.01	0
v656	snv	-0.61663	0	0.01	0
v657	small_indel	0.31402	1	0.01	0
v658	snv	-0.61663	0	0.07709	0
v659	snv	-0.61663	0	0.01	0
v660	snv	-0.61663	0	0.11024	0
v661	snv	-0.61663	0	0.03263	0
v662	snv	-0.61663	0	0.22425	0
v663	snv	-0.61663	0	0.0579	0
v664	snv	-0.61663	0	0.06095	0
v665	snv	-0.61663	0	0.01017	0
v666	snv	-0.61663	0	0.03288	0
v667	snv	-0.61663	0	0.01	0
v668	snv	-0.61663	0	0.03082	0
v669	snv	-0.61663	0	0.01	0
v670	deletion_long	1.29875	0	0.01	1
v671	snv	-0.61663	0	0.01	0
v672	snv	-0.61663	0	0.0239	0
v673	inversion_bnd_complex	2.17236	0	0.01	0
v674	snv	-0.61663	0	0.04608	0
v675	snv	-0.61663	0	0.01	0
v676	snv	-0.61663	0	0.10641	0
v677	deletion_short	2.73517	0	0.01	1
v678	snv	-0.61663	0	0.01625	0
v679	deletion_long	1.75142	0	0.01	1
v680	duplication_short	2.52129	0	0.01	1
v681	small_indel	0.13413	1	0.01	0
v682	small_indel	0.24396	0	0.01	0
v683	other_complex_sv	2.02051	0	0.01	0
v684	snv	-0.61663	1	0.08115	0
v685	str_vntr_repeat	1.18749	1	0.05531	0
v686	snv	-0.61663	0	0.03155	0
v687	duplication_long	1.46976	0	0.02648	1
v688	snv	-0.61663	0	0.02651	0
v689	snv	-0.61663	0	0.01	0
v690	snv	-0.61663	0	0.07318	0
v691	snv	-0.61663	0	0.05443	0
v692	small_indel	0.25963	0	0.01497	0
v693	small_indel	0.17982	0	0.01	0
v694	duplication_long	0.96478	0	0.01	1
v695	duplication_short	2.38953	0	0.01341	1
v696	snv	-0.61663	1	0.23508	0
v697	duplication_short	1.99592	0	0.01	1
v698	snv	-0.61663	1	0.01	0
v699	snv	-0.61663	0	0.05077	0
v700	snv	-0.61663	0	0.01	0
v701	snv	-0.61663	0	0.16449	0
v702	snv	-0.61663	0	0.01	0
v703	snv	-0.61663	0	0.02198	0
v704	snv	-0.61663	0	0.01	0
v705	snv	-0.61663	0	0.09195	0
v706	snv	-0.61663	0	0.063	0
v707	snv	-0.61663	0	0.01	0
v708	other_complex_sv	1.53189	1	0.01	0
v709	snv	-0.61663	0	0.01246	0
v710	snv	-0.61663	0	0.01	0
v711	snv	-0.61663	0	0.01	0
v712	deletion_short	2.69006	0	0.01	1
v713	snv	-0.61663	0	0.01	0
v714	snv	-0.61663	1	0.0125	0
v715	deletion_short	2.07817	0	0.01	1
v716	snv	-0.61663	0	0.02296	0
v717	snv	-0.61663	0	0.01	0
v718	duplication_long	2.73205	0	0.01	1
v719	other_complex_sv	2.3023	0	0.01	0
v720	snv	-0.61663	0	0.02074	0
v721	insertion_mei	2.57913	0	0.01	0
v722	snv	-0.61663	0	0.01	0
v723	duplication_long	2.55162	0	0.01	1
v724	duplication_short	0.91585	1	0.01	1
v725	other_complex_sv	1.99176	0	0.01	0
v726	duplication_short	1.35773	0	0.01	1
v727	small_indel	0.15801	0	0.12089	0
v728	snv	-0.61663	0	0.01	0
v729	snv	-0.61663	1	0.01	0
v730	snv	-0.61663	0	0.09144	0
v731	snv	-0.61663	1	0.01	0
v732	snv	-0.61663	0	0.01	0
v733	snv	-0.61663	1	0.01	0
v734	snv	-0.61663	0	0.202	0
v735	snv	-0.61663	0	0.0106	0
v736	duplication_short	0.87527	0	0.01	1
v737	snv	-0.61663	0	0.0114	0
v738	snv	-0.61663	0	0.01	0
v739	small_indel	0.14635	0	0.12105	0
v740	snv	-0.61663	0	0.01086	0
v741	snv	-0.61663	0	0.01	0
v742	snv	-0.61663	0	0.01	0
v743	str_vntr_repeat	0.71784	1	0.01	0
v744	small_indel	-0.34131	0	0.05049	0
v745	snv	-0.61663	0	0.01	0
v746	str_vntr_repeat	0.70828	1	0.03719	0
v747	snv	-0.61663	0	0.26358	0
v748	snv	-0.61663	0	0.01	0
v749	snv	-0.61663	0	0.01	0
v750	snv	-0.61663	0	0.09708	0
v751	snv	-0.61663	0	0.01	0
v752	duplication_long	0.88897	0	0.01	1
v753	snv	-0.61663	0	0.01051	0
v754	snv	-0.61663	0	0.01696	0
v755	snv	-0.61663	0	0.10574	0
v756	snv	-0.61663	0	0.01	0
v757	str_vntr_repeat	1.48391	1	0.01	0
v758	duplication_short	1.51509	0	0.01	1
v759	snv	-0.61663	0	0.01006	0
v760	snv	-0.61663	0	0.01	0
v761	deletion_short	2.79427	1	0.01	1
v762	snv	-0.61663	0	0.01	0
v763	snv	-0.61663	0	0.12949	0
v764	deletion_long	0.72905	0	0.01	1
v765	snv	-0.61663	0	0.03557	0
v766	duplication_short	2.66972	0	0.01	1
v767	snv	-0.61663	0	0.03666	0
v768	snv	-0.61663	0	0.01	0
v769	snv	-0.61663	0	0.04693	0
v770	snv	-0.61663	0	0.01	0
v771	inversion_bnd_complex	2.84172	0	0.01	0
v772	snv	-0.61663	0	0.01	0
v773	inversion_bnd_complex	0.69299	0	0.0185	0
v774	inversion_bnd_complex	1.8641	0	0.01	0
v775	deletion_short	1.46349	0	0.01	1
v776	snv	-0.61663	0	0.01404	0
v777	snv	-0.61663	0	0.01235	0
v778	snv	-0.61663	0	0.01	0
v779	snv	-0.61663	0	0.01	0
v780	duplication_short	2.35644	0	0.02252	1
v781	snv	-0.61663	0	0.01	0
v782	small_indel	0.0782	0	0.01	0
v783	insertion_mei	2.74663	0	0.01	0
v784	snv	-0.61663	0	0.06487	0
v785	small_indel	0.28143	0	0.06414	0
v786	inversion_bnd_complex	1.11484	0	0.01601	0
v787	snv	-0.61663	1	0.01	0
v788	deletion_short	1.97409	0	0.01	1
v789	snv	-0.61663	0	0.01274	0
v790	str_vntr_repeat	0.73797	1	0.01	0
v791	snv	-0.61663	0	0.0257	0
v792	snv	-0.61663	0	0.01	0
v793	snv	-0.61663	0	0.01	0
v794	snv	-0.61663	1	0.01	0
v795	small_indel	0.33172	0	0.01	0
v796	snv	-0.61663	0	0.01172	0
v797	str_vntr_repeat	2.56023	1	0.01	0
v798	inversion_bnd_complex	2.51193	0	0.02157	0
v799	other_complex_sv	1.4785	0	0.01	0
v800	snv	-0.61663	0	0.02215	0
v801	small_indel	0.15801	0	0.09454	0
v802	snv	-0.61663	0	0.11243	0
v803	snv	-0.61663	1	0.09243	0
v804	snv	-0.61663	0	0.01	0
v805	inversion_bnd_complex	0.91148	0	0.01	0
v806	small_indel	0.14635	0	0.02882	0
v807	deletion_short	1.11419	0	0.01	1
v808	insertion_mei	1.91018	0	0.04013	0
v809	deletion_long	0.55052	0	0.01	1
v810	snv	-0.61663	0	0.01504	0
v811	snv	-0.61663	0	0.01	0
v812	duplication_short	1.05832	0	0.01643	1
v813	duplication_long	2.35754	0	0.01	1
v814	snv	-0.61663	0	0.04185	0
v815	deletion_short	1.35069	0	0.01	1
v816	snv	-0.61663	1	0.1116	0
v817	snv	-0.61663	0	0.0227	0
v818	snv	-0.61663	0	0.01318	0
v819	snv	-0.61663	0	0.09635	0
v820	snv	-0.61663	0	0.26691	0
v821	snv	-0.61663	0	0.01	0
v822	snv	-0.61663	0	0.18581	0
v823	snv	-0.61663	0	0.01	0
v824	deletion_short	0.94683	0	0.01621	1
v825	small_indel	-0.12897	0	0.01	0
v826	str_vntr_repeat	2.26788	1	0.01	0
v827	small_indel	0.24396	0	0.07205	0
v828	snv	-0.61663	0	0.02428	0
v829	str_vntr_repeat	1.02913	1	0.01	0
v830	snv	-0.61663	0	0.01	0
v831	snv	-0.61663	0	0.0729	0
v832	duplication_long	2.29727	0	0.05613	1
v833	snv	-0.61663	1	0.01	0
v834	snv	-0.61663	0	0.01	0
v835	snv	-0.61663	0	0.01	0
v836	snv	-0.61663	0	0.09069	0
v837	snv	-0.61663	0	0.08139	0
v838	duplication_long	0.61318	0	0.01	1
v839	snv	-0.61663	0	0.01699	0
v840	insertion_mei	2.0232	0	0.01	0
v841	duplication_long	1.81515	1	0.01	1
v842	snv	-0.61663	0	0.01	0
v843	deletion_long	2.65331	0	0.01	1
v844	insertion_mei	2.74454	0	0.01	0
v845	small_indel	-0.06599	0	0.01	0
v846	snv	-0.61663	0	0.02475	0
v847	duplication_short	2.08794	0	0.01	1
v848	snv	-0.61663	0	0.01	0
v849	small_indel	0.25191	1	0.01	0
v850	snv	-0.61663	0	0.30544	0
v851	inversion_bnd_complex	1.38267	0	0.01	0
v852	small_indel	0.19988	0	0.02991	0
v853	other_complex_sv	2.14921	0	0.01	0
v854	snv	-0.61663	0	0.16453	0
v855	snv	-0.61663	0	0.04018	0
v856	snv	-0.61663	0	0.01	0
v857	small_indel	0.02617	0	0.01	0
v858	duplication_short	1.96833	0	0.01	1
v859	snv	-0.61663	0	0.0524	0
v860	snv	-0.61663	0	0.03563	0
v861	snv	-0.61663	0	0.06576	0
v862	str_vntr_repeat	1.5606	1	0.01	0
v863	small_indel	0.24396	0	0.01309	0
v864	snv	-0.61663	0	0.02319	0
v865	snv	-0.61663	1	0.01	0
v866	snv	-0.61663	0	0.01	0
v867	snv	-0.61663	0	0.01	0
v868	snv	-0.61663	0	0.13998	0
v869	deletion_long	2.28367	0	0.01	1
v870	small_indel	0.21845	0	0.01	0
v871	inversion_bnd_complex	0.5405	0	0.01196	0
v872	snv	-0.61663	0	0.22297	0
v873	snv	-0.61663	1	0.35135	0
v874	small_indel	0.04474	0	0.01	0
v875	insertion_mei	2.27983	0	0.04524	0
v876	duplication_short	1.38169	1	0.01	1
v877	snv	-0.61663	0	0.09199	0
v878	insertion_mei	0.84988	0	0.01	0
v879	insertion_mei	1.46143	0	0.01	0
v880	small_indel	-0.0157	1	0.08665	0
v881	snv	-0.61663	0	0.01	0
v882	snv	-0.61663	0	0.01	0
v883	other_complex_sv	1.39122	1	0.02571	0
v884	small_indel	0.12127	0	0.22363	0
v885	snv	-0.61663	0	0.01	0
v886	snv	-0.61663	0	0.07167	0
v887	small_indel	0.13413	1	0.01	0
v888	snv	-0.61663	0	0.01	0
v889	snv	-0.61663	0	0.0151	0
v890	snv	-0.61663	0	0.01631	0
v891	snv	-0.61663	0	0.01979	0
v892	snv	-0.61663	0	0.06301	0
v893	insertion_mei	1.36731	1	0.01	0
v894	snv	-0.61663	0	0.01	0
v895	snv	-0.61663	0	0.10531	0
v896	snv	-0.61663	1	0.12114	0
v897	snv	-0.61663	0	0.07416	0
v898	snv	-0.61663	0	0.10509	0
v899	snv	-0.61663	0	0.01	0
v900	snv	-0.61663	0	0.03615	0
v901	inversion_bnd_complex	1.25198	0	0.01	0
v902	snv	-0.61663	0	0.01	0
v903	small_indel	0.06203	0	0.11578	0
v904	snv	-0.61663	0	0.11852	0
v905	snv	-0.61663	0	0.01	0
v906	deletion_long	0.76062	0	0.03648	1
v907	snv	-0.61663	0	0.05765	0
v908	small_indel	-0.03958	0	0.04981	0
v909	snv	-0.61663	1	0.01624	0
v910	snv	-0.61663	0	0.03272	0
v911	snv	-0.61663	0	0.0114	0
v912	snv	-0.61663	0	0.01	0
v913	small_indel	0.28143	0	0.01	0
v914	snv	-0.61663	0	0.04145	0
v915	snv	-0.61663	0	0.05934	0
v916	other_complex_sv	0.8012	0	0.02229	0
v917	duplication_long	0.82323	0	0.01	1
v918	snv	-0.61663	0	0.01	0
v919	snv	-0.61663	0	0.09301	0
v920	snv	-0.61663	0	0.01	0
v921	snv	-0.61663	0	0.01	0
v922	snv	-0.61663	0	0.01	0
v923	snv	-0.61663	0	0.03631	0
v924	snv	-0.61663	0	0.01	0
v925	snv	-0.61663	0	0.01	0
v926	snv	-0.61663	0	0.18342	0
v927	snv	-0.61663	0	0.05007	0
v928	snv	-0.61663	0	0.04868	0
v929	inversion_bnd_complex	2.83199	0	0.0534	0
v930	snv	-0.61663	0	0.01	0
v931	small_indel	0.14635	0	0.01	0
v932	other_complex_sv	0.60596	0	0.01	0
v933	snv	-0.61663	0	0.01159	0
v934	insertion_mei	2.14086	0	0.01	0
v935	snv	-0.61663	0	0.01035	0
v936	deletion_long	2.64752	0	0.01	1
v937	snv	-0.61663	0	0.11276	0
v938	snv	-0.61663	0	0.01231	0
v939	small_indel	0.10772	0	0.15142	0
v940	snv	-0.61663	0	0.16032	0
v941	inversion_bnd_complex	1.85253	0	0.04482	0
v942	snv	-0.61663	0	0.01	0
v943	snv	-0.61663	0	0.01	0
v944	snv	-0.61663	0	0.16475	0
v945	snv	-0.61663	0	0.01	0
v946	snv	-0.61663	1	0.01	0
v947	other_complex_sv	1.43007	0	0.01	0
v948	snv	-0.61663	1	0.01983	0
v949	duplication_short	1.94675	0	0.01	1
v950	snv	-0.61663	0	0.01	0
v951	snv	-0.61663	0	0.01	0
v952	str_vntr_repeat	2.56076	1	0.01	0
v953	snv	-0.61663	0	0.01	0
v954	snv	-0.61663	0	0.06855	0
v955	small_indel	0.0782	1	0.03418	0
v956	duplication_short	2.27131	0	0.01	1
v957	snv	-0.61663	0	0.01	0
v958	snv	-0.61663	0	0.01	0
v959	small_indel	-0.1676	0	0.12111	0
v960	snv	-0.61663	0	0.01	0
v961	snv	-0.61663	0	0.02785	0
v962	snv	-0.61663	0	0.01875	0
v963	other_complex_sv	1.73911	0	0.01	0
v964	snv	-0.61663	0	0.01	0
v965	small_indel	0.25963	1	0.11667	0
v966	insertion_mei	2.32871	0	0.01	0
v967	snv	-0.61663	0	0.05735	0
v968	deletion_short	1.44493	0	0.01	1
v969	snv	-0.61663	0	0.08881	0
v970	snv	-0.61663	0	0.13501	0
v971	snv	-0.61663	0	0.02599	0
v972	snv	-0.61663	0	0.02207	0
v973	snv	-0.61663	0	0.07787	0
v974	snv	-0.61663	0	0.01	0
v975	snv	-0.61663	0	0.01	0
v976	snv	-0.61663	0	0.13838	0
v977	snv	-0.61663	0	0.01197	0
v978	snv	-0.61663	0	0.01	0
v979	snv	-0.61663	0	0.02932	0
v980	snv	-0.61663	0	0.01	0
v981	snv	-0.61663	0	0.01	0
v982	snv	-0.61663	0	0.01	0
v983	small_indel	0.0934	0	0.01	0
v984	duplication_short	2.47549	0	0.02028	1
v985	small_indel	-0.1676	0	0.01	0
v986	str_vntr_repeat	1.20506	1	0.01	0
v987	snv	-0.61663	0	0.0158	0
v988	snv	-0.61663	0	0.02392	0
v989	str_vntr_repeat	0.80821	1	0.01	0
v990	snv	-0.61663	0	0.01	0
v991	small_indel	-0.44292	0	0.01	0
v992	small_indel	0.0934	0	0.1239	0
v993	small_indel	0.32006	0	0.01	0
v994	small_indel	-0.1676	0	0.01	0
v995	snv	-0.61663	0	0.01	0
v996	snv	-0.61663	0	0.01	0
v997	snv	-0.61663	0	0.01	0
v998	str_vntr_repeat	1.09631	1	0.01	0
v999	snv	-0.61663	0	0.15284	0
v1000	snv	-0.61663	0	0.1184	0
v1001	snv	-0.61663	0	0.01	0
v1002	insertion_mei	0.63117	0	0.01	0
v1003	deletion_short	1.69296	0	0.01	1
v1004	small_indel	0.21845	0	0.07782	0
v1005	snv	-0.61663	0	0.01	0
v1006	snv	-0.61663	0	0.03269	0
v1007	snv	-0.61663	0	0.05275	0
v1008	deletion_short	2.04132	1	0.01	1
v1009	snv	-0.61663	0	0.01	0
v1010	snv	-0.61663	0	0.01	0
v1011	snv	-0.61663	0	0.01	0
v1012	snv	-0.61663	0	0.03003	0
v1013	small_indel	0.02617	0	0.02175	0
v1014	snv	-0.61663	0	0.01	0
v1015	small_indel	-0.21329	0	0.01	0
v1016	snv	-0.61663	0	0.01	0
v1017	snv	-0.61663	0	0.06208	0
v1018	snv	-0.61663	0	0.01589	0
v1019	snv	-0.61663	0	0.01	0
v1020	duplication_short	0.76764	0	0.01127	1
v1021	inversion_bnd_complex	2.63659	0	0.01	0
v1022	snv	-0.61663	0	0.04328	0
v1023	snv	-0.61663	0	0.01	0
v1024	snv	-0.61663	0	0.06575	0
v1025	duplication_long	2.05192	0	0.01	1
v1026	str_vntr_repeat	1.02427	1	0.01	0
v1027	snv	-0.61663	0	0.01	0
v1028	snv	-0.61663	0	0.01	0
v1029	snv	-0.61663	0	0.0837	0
v1030	insertion_mei	2.5199	0	0.01	0
v1031	snv	-0.61663	0	0.01	0
v1032	snv	-0.61663	0	0.01	0
v1033	small_indel	0.14635	0	0.01965	0
v1034	snv	-0.61663	0	0.03425	0
v1035	snv	-0.61663	0	0.05286	0
v1036	snv	-0.61663	0	0.01	0
v1037	snv	-0.61663	0	0.01	0
v1038	snv	-0.61663	0	0.01	0
v1039	snv	-0.61663	0	0.01235	0
v1040	duplication_short	0.55292	0	0.01	1
v1041	snv	-0.61663	0	0.01	0
v1042	small_indel	0.24396	0	0.19171	0
v1043	deletion_long	2.28897	0	0.01	1
v1044	deletion_short	2.03639	0	0.01	1
v1045	snv	-0.61663	1	0.17135	0
v1046	snv	-0.61663	0	0.01194	0
v1047	snv	-0.61663	0	0.01	0
v1048	snv	-0.61663	0	0.01	0
v1049	small_indel	0.33735	1	0.12536	0
v1050	small_indel	0.10772	0	0.01521	0
v1051	snv	-0.61663	0	0.08088	0
v1052	snv	-0.61663	0	0.16488	0
v1053	deletion_long	1.02476	0	0.01	1
v1054	snv	-0.61663	0	0.01	0
v1055	snv	-0.61663	0	0.03065	0
v1056	deletion_long	2.30325	0	0.10387	1
v1057	snv	-0.61663	0	0.02934	0
v1058	duplication_long	1.40984	0	0.01	1
v1059	snv	-0.61663	0	0.01623	0
v1060	snv	-0.61663	0	0.01	0
v1061	snv	-0.61663	0	0.01	0
v1062	snv	-0.61663	0	0.09488	0
v1063	snv	-0.61663	0	0.01	0
v1064	duplication_short	1.11107	0	0.01	1
v1065	snv	-0.61663	0	0.01247	0
v1066	snv	-0.61663	0	0.03831	0
v1067	snv	-0.61663	0	0.04996	0
v1068	snv	-0.61663	0	0.12811	0
v1069	snv	-0.61663	0	0.01038	0
v1070	snv	-0.61663	0	0.15549	0
v1071	snv	-0.61663	0	0.01	0
v1072	snv	-0.61663	0	0.06432	0
v1073	small_indel	0.32006	0	0.01	0
v1074	snv	-0.61663	0	0.08287	0
v1075	small_indel	0.28143	0	0.06931	0
v1076	snv	-0.61663	1	0.01	0
v1077	snv	-0.61663	0	0.03226	0
v1078	duplication_short	1.05874	0	0.01	1
v1079	str_vntr_repeat	2.10655	1	0.01	0
v1080	snv	-0.61663	0	0.15022	0
v1081	small_indel	0.33735	0	0.01	0
v1082	snv	-0.61663	0	0.03931	0
v1083	snv	-0.61663	0	0.13752	0
v1084	snv	-0.61663	0	0.01	0
v1085	snv	-0.61663	0	0.01148	0
v1086	snv	-0.61663	0	0.01	0
v1087	snv	-0.61663	0	0.01747	0
v1088	snv	-0.61663	0	0.01	0
v1089	snv	-0.61663	0	0.01	0
v1090	deletion_short	2.50038	0	0.01	1
v1091	snv	-0.61663	0	0.0469	0
v1092	snv	-0.61663	0	0.01	0
v1093	snv	-0.61663	0	0.01424	0
v1094	snv	-0.61663	0	0.0262	0
v1095	snv	-0.61663	0	0.07034	0
v1096	small_indel	-0.0157	0	0.04264	0
v1097	snv	-0.61663	0	0.01	0
v1098	snv	-0.61663	0	0.02047	0
v1099	snv	-0.61663	0	0.01	0
v1100	snv	-0.61663	0	0.01	0
v1101	snv	-0.61663	0	0.01	0
v1102	deletion_long	2.71021	0	0.01	1
v1103	inversion_bnd_complex	2.20421	0	0.01	0
v1104	insertion_mei	2.51224	0	0.01	0
v1105	other_complex_sv	1.8383	0	0.01	0
v1106	deletion_short	1.74817	0	0.01	1
v1107	snv	-0.61663	0	0.02116	0
v1108	snv	-0.61663	0	0.02504	0
v1109	insertion_mei	1.48698	0	0.01	0
v1110	duplication_short	2.22906	0	0.01	1
v1111	duplication_short	1.84046	0	0.01	1
v1112	snv	-0.61663	0	0.01273	0
v1113	snv	-0.61663	0	0.02224	0
v1114	inversion_bnd_complex	0.87555	0	0.01	0
v1115	inversion_bnd_complex	1.66181	0	0.01	0
v1116	snv	-0.61663	0	0.01	0
v1117	snv	-0.61663	0	0.05909	0
v1118	str_vntr_repeat	1.94124	1	0.01	0
v1119	snv	-0.61663	0	0.01	0
v1120	duplication_long	2.19812	0	0.01	1
v1121	snv	-0.61663	0	0.01	0
v1122	insertion_mei	2.42219	0	0.01	0
v1123	deletion_long	2.08182	0	0.02055	1
v1124	snv	-0.61663	0	0.01	0
v1125	snv	-0.61663	0	0.05477	0
v1126	snv	-0.61663	0	0.06738	0
v1127	snv	-0.61663	1	0.02853	0
v1128	snv	-0.61663	0	0.01	0
v1129	snv	-0.61663	0	0.08463	0
v1130	snv	-0.61663	0	0.01	0
v1131	duplication_short	1.71838	0	0.01	1
v1132	snv	-0.61663	0	0.01	0
v1133	snv	-0.61663	0	0.10624	0
v1134	snv	-0.61663	0	0.01	0
v1135	snv	-0.61663	1	0.01	0
v1136	small_indel	0.34825	0	0.01	0
v1137	small_indel	0.32006	0	0.07481	0
v1138	snv	-0.61663	0	0.01	0
v1139	snv	-0.61663	0	0.05988	0
v1140	deletion_long	0.78963	0	0.01	1
v1141	snv	-0.61663	0	0.02554	0
v1142	snv	-0.61663	0	0.01	0
v1143	str_vntr_repeat	2.69598	1	0.01	0
v1144	snv	-0.61663	0	0.01	0
v1145	snv	-0.61663	0	0.02344	0
v1146	inversion_bnd_complex	1.54825	0	0.01	0
v1147	snv	-0.61663	1	0.01	0
v1148	snv	-0.61663	0	0.08076	0
v1149	other_complex_sv	0.97436	0	0.01166	0
v1150	snv	-0.61663	0	0.01	0
v1151	snv	-0.61663	0	0.01	0
v1152	snv	-0.61663	0	0.01	0
v1153	other_complex_sv	1.47714	1	0.01	0
v1154	snv	-0.61663	0	0.01	0
v1155	snv	-0.61663	0	0.05666	0
v1156	snv	-0.61663	0	0.01	0
v1157	small_indel	-0.44292	0	0.04525	0
v1158	snv	-0.61663	0	0.01	0
v1159	snv	-0.61663	0	0.01963	0
v1160	snv	-0.61663	0	0.01	0
v1161	snv	-0.61663	0	0.01	0
v1162	duplication_short	1.74461	0	0.01	1
v1163	snv	-0.61663	0	0.06905	0
v1164	duplication_long	2.72064	1	0.01	1
v1165	duplication_long	1.88134	0	0.06004	1
v1166	inversion_bnd_complex	1.098	0	0.01	0
v1167	small_indel	0.17982	0	0.01	0
v1168	snv	-0.61663	0	0.04195	0
v1169	snv	-0.61663	0	0.01	0
v1170	inversion_bnd_complex	0.58151	1	0.01	0
v1171	small_indel	0.04474	0	0.01	0
v1172	snv	-0.61663	0	0.01	0
v1173	snv	-0.61663	0	0.03235	0
v1174	snv	-0.61663	0	0.01	0
v1175	snv	-0.61663	0	0.06239	0
v1176	small_indel	0.35353	0	0.01	0
v1177	str_vntr_repeat	0.82645	1	0.01	0
v1178	snv	-0.61663	0	0.01	0
v1179	snv	-0.61663	0	0.01	0
v1180	deletion_short	1.17685	0	0.01	1
v1181	snv	-0.61663	0	0.01	0
v1182	snv	-0.61663	0	0.01	0
v1183	str_vntr_repeat	1.19651	1	0.03834	0
v1184	snv	-0.61663	1	0.01	0
v1185	snv	-0.61663	0	0.11295	0
v1186	snv	-0.61663	0	0.08474	0
v1187	inversion_bnd_complex	2.09251	0	0.01385	0
v1188	snv	-0.61663	0	0.06254	0
v1189	small_indel	0.27437	0	0.01	0
v1190	snv	-0.61663	0	0.01	0
v1191	snv	-0.61663	0	0.01	0
v1192	str_vntr_repeat	1.91015	1	0.02162	0
v1193	snv	-0.61663	0	0.03186	0
v1194	snv	-0.61663	0	0.01	0
v1195	snv	-0.61663	0	0.01	0
v1196	snv	-0.61663	0	0.04207	0
v1197	snv	-0.61663	0	0.01	0
v1198	small_indel	0.35869	0	0.10609	0
v1199	snv	-0.61663	0	0.01	0
